country,region_name,subregion_name,sector_name,group_name,crag_name,link,rock_type,height,geo,exposure
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Skała Nad Źródłem","Skała Nad Źródłem","https://wspinanie.pl/topo2/page,topo-skaly,skala,435.html","Wapień","14m","N 50°10'50.0154"" E 19°45'12.9954""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Gęsiarnia","Gęsiarnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,102.html","Wapień","25m","N 50°10'46.092"" E 19°45'6.012""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Forteca","Forteca","https://wspinanie.pl/topo2/page,topo-skaly,skala,436.html","Wapień","16m","N 50°10'44.004"" E 19°45'6.984""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Czarci Korytarz","https://wspinanie.pl/topo2/page,topo-skaly,skala,437.html","Wapień","16m","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Czarcie Wrota - niższy wierzchołek","https://wspinanie.pl/topo2/page,topo-skaly,skala,438.html","Wapień","14m","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Czarcie Wrota - główny wierzchołek","https://wspinanie.pl/topo2/page,topo-skaly,skala,439.html","Wapień","16m","N 50°10'37.9914"" E 19°44'52.0074""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","https://wspinanie.pl/topo2/page,topo-skaly,skala,440.html","Wapień","18m","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","https://wspinanie.pl/topo2/page,topo-skaly,skala,129.html","Wapień","20m","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","https://wspinanie.pl/topo2/page,topo-skaly,skala,137.html","Wapień","25m","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","https://wspinanie.pl/topo2/page,topo-skaly,skala,441.html","Wapień","20m","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Pierwszy Filarek i Babka","https://wspinanie.pl/topo2/page,topo-skaly,skala,442.html","Wapień","14m","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Iglica","https://wspinanie.pl/topo2/page,topo-skaly,skala,838.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Skała Z Bluszczem","Skała z Bluszczem","https://wspinanie.pl/topo2/page,topo-skaly,skala,443.html","Wapień","18m","N 50°10'41.016"" E 19°44'44.988""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Cmentarzysko","Prawe Cmentarzysko","https://wspinanie.pl/topo2/page,topo-skaly,skala,111.html","Wapień","20m","N 50°10'28.8192"" E 19°44'38.9256""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Cmentarzysko","Lewe Cmentarzysko","https://wspinanie.pl/topo2/page,topo-skaly,skala,444.html","Wapień","30m","N 50°10'29.9994"" E 19°44'39.984""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Cmentarzysko","Iglica","https://wspinanie.pl/topo2/page,topo-skaly,skala,445.html","Wapień","20m","N 50°10'29.9994"" E 19°44'39.984""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Cmentarzysko","Cyrk Cmentarzyska","https://wspinanie.pl/topo2/page,topo-skaly,skala,446.html","Wapień","25m","N 50°10'29.9994"" E 19°44'39.984""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wąwóz Przecówki","Brandysowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,167.html","Wapień","25m","N 50°10'32.9016"" E 19°44'34.9362""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wąwóz Przecówki","Sarnia Skała i Ambona","https://wspinanie.pl/topo2/page,topo-skaly,skala,448.html","Wapień","14m","N 50°10'35.0034"" E 19°43'42.9954""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wąwóz Przecówki","Skała Nad Polaną","https://wspinanie.pl/topo2/page,topo-skaly,skala,831.html","Wapień","17m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Sokolica","Sokolica","https://wspinanie.pl/topo2/page,topo-skaly,skala,430.html","Wapień","80m","N 50°10'19.992"" E 19°44'31.9914""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wysokiej","Ściana nad Ogrodem i Sarkofag","https://wspinanie.pl/topo2/page,topo-skaly,skala,416.html","Wapień","12m","N 50°10'11.514"" E 19°44'28.3524""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wysokiej","Grań za Wysoką","https://wspinanie.pl/topo2/page,topo-skaly,skala,449.html","Wapień","12m","N 50°10'10.9914"" E 19°44'32.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wysokiej","Wysoka Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,450.html","Wapień","14m","N 50°10'10.9914"" E 19°44'32.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wysokiej","Wysoka","https://wspinanie.pl/topo2/page,topo-skaly,skala,451.html","Wapień","30m","N 50°10'10.9914"" E 19°44'32.9994""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Futerko i Lajkonik","Futerko i Lajkonik","https://wspinanie.pl/topo2/page,topo-skaly,skala,452.html","Wapień","18m","N 50°10'1.992"" E 19°44'31.9914""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Rogata Grań","Rogata Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,125.html","Wapień","15m","N 50°10'0.012"" E 19°44'32.9994""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Pytajników","Zapytajnik i Odpowiednik","https://wspinanie.pl/topo2/page,topo-skaly,skala,453.html","Wapień","12m","N 50°10'0.012"" E 19°44'32.9994""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Pytajników","Pytajnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,454.html","Wapień","25m","N 50°10'0.012"" E 19°44'32.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Bramy Będkowskiej","Rotunda, Lisia Baszta i Sernik","https://wspinanie.pl/topo2/page,topo-skaly,skala,455.html","Wapień","16m","N 50°9'57.996"" E 19°44'35.0154""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Bramy Będkowskiej","Zjazdowa Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,456.html","Wapień","16m","N 50°9'59.0034"" E 19°44'36.996""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Bramy Będkowskiej","Narożniak i Skała LXX","https://wspinanie.pl/topo2/page,topo-skaly,skala,457.html","Wapień","20m","N 50°9'50.004"" E 19°44'39.984""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Luneta i Barykada","Luneta","https://wspinanie.pl/topo2/page,topo-skaly,skala,123.html","Wapień","15m","N 50°9'54.7272"" E 19°44'33.795""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Luneta i Barykada","Barykada","https://wspinanie.pl/topo2/page,topo-skaly,skala,599.html","Wapień","12m","N 50°9'48.9954"" E 19°44'39.012""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Turnia Nad Szańcem i Reduta","Turnia nad Szańcem i Reduta","https://wspinanie.pl/topo2/page,topo-skaly,skala,97.html","Wapień","20m","N 50°9'45.8712"" E 19°44'35.7648""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Turnia Nad Szańcem i Reduta","Sucha Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,639.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Migdałkowa","Migdałkowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,458.html","Wapień","18m","N 50°9'33.9834"" E 19°44'30.0114""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wężowe Skały","Północne Wężowe","https://wspinanie.pl/topo2/page,topo-skaly,skala,459.html","Wapień","16m","N 50°9'30.996"" E 19°44'23.9994""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wężowe Skały","Wężowe poniżej Przełazu","https://wspinanie.pl/topo2/page,topo-skaly,skala,460.html","Wapień","18m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wężowe Skały","Wężowe ponad Przełazem","https://wspinanie.pl/topo2/page,topo-skaly,skala,461.html","Wapień","12m","N 50°9'30.996"" E 19°44'23.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Rybna Skała","Rybna Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,462.html","Wapień","12m","N 50°9'29.0154"" E 19°44'23.9994""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Przydrożna","Przydrożna","https://wspinanie.pl/topo2/page,topo-skaly,skala,447.html","Wapień","16m","N 50°10'26.004"" E 19°44'31.9914""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Cebulowa Skała","Cebulowa Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,136.html","Wapień","18m","N 50°8'58.74"" E 19°44'26.2062""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Fiala","Duży Okap","https://wspinanie.pl/topo2/page,topo-skaly,skala,463.html","Wapień","18m","N 50°12'11.016"" E 19°45'52.992""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Fiala","Direttissima","https://wspinanie.pl/topo2/page,topo-skaly,skala,464.html","Wapień","25m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Fiala","Malinowy Filar","https://wspinanie.pl/topo2/page,topo-skaly,skala,465.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Fiala","Dziurki","https://wspinanie.pl/topo2/page,topo-skaly,skala,466.html","Wapień","16m","N 50°12'11.016"" E 19°45'52.992""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Fiala","Gołębnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,479.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Polna Skałka i Palec","https://wspinanie.pl/topo2/page,topo-skaly,skala,467.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Kapucyn","https://wspinanie.pl/topo2/page,topo-skaly,skala,468.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Mały Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,469.html","Wapień","10m","N 50°12'2.016"" E 19°46'13.0074""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Duży Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,470.html","Wapień","16m","N 50°12'2.016"" E 19°46'13.0074""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Ogródek Altruisty","https://wspinanie.pl/topo2/page,topo-skaly,skala,471.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Patelnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,472.html","Wapień","18m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Rekin","https://wspinanie.pl/topo2/page,topo-skaly,skala,473.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Wzgórze 502","Pokutnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,474.html","Wapień","12m","N 50°12'0"" E 19°46'10.9914""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Psiklatka","Psiklatka","https://wspinanie.pl/topo2/page,topo-skaly,skala,480.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Tomaszówki","Lewe Tomaszówki","https://wspinanie.pl/topo2/page,topo-skaly,skala,131.html","Wapień","12m","N 50°11'31.308"" E 19°46'45.696""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Tomaszówki","Prawe Tomaszówki","https://wspinanie.pl/topo2/page,topo-skaly,skala,132.html","Wapień","12m","N 50°11'31.4874"" E 19°46'43.1034""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Łabajowej","Mniszkowa i Lipna Ściana","https://wspinanie.pl/topo2/page,topo-skaly,skala,122.html","Wapień","14m","N 50°11'26.4156"" E 19°46'21.522""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Łabajowej","Łabajowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,130.html","Wapień","20m","N 50°11'26.1954"" E 19°46'20.388""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Łabajowej","Łabajowa Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,133.html","Wapień","18m","N 50°11'25.512"" E 19°46'19.851""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Łabajowej","Przedszkole","https://wspinanie.pl/topo2/page,topo-skaly,skala,811.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Łabajowej","Stumilowy Kras","https://wspinanie.pl/topo2/page,topo-skaly,skala,907.html","Wapień","7m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wielkiej Turni","Wielka Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,104.html","Wapień","35m","N 50°11'21.9588"" E 19°46'10.1418""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wielkiej Turni","Mała Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,105.html","Wapień","15m","N 50°11'22.02"" E 19°46'11.8626""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Wielkiej Turni","Średnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,134.html","Wapień","18m","N 50°11'21.9372"" E 19°46'8.5362""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Zaklętego Muru","Mur Skwirczyńskiego","https://wspinanie.pl/topo2/page,topo-skaly,skala,126.html","Wapień","22m","N 50°11'21.4362"" E 19°46'7.7046""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Zaklętego Muru","Misiaczek, Fraszka i El Jebel","https://wspinanie.pl/topo2/page,topo-skaly,skala,135.html","Wapień","8m","N 50°11'21.642"" E 19°46'6.5784""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Zaklętego Muru","Dwie Wieże","https://wspinanie.pl/topo2/page,topo-skaly,skala,475.html","Wapień","18m","N 50°11'21.0114"" E 19°46'8.0034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Grupa Zaklętego Muru","Zaklęty Bastion","https://wspinanie.pl/topo2/page,topo-skaly,skala,476.html","Wapień","12m","N 50°11'17.988"" E 19°46'5.9874""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Zbędowy Murek","Zbędowy Murek","https://wspinanie.pl/topo2/page,topo-skaly,skala,477.html","Wapień","12m","N 50°11'17.988"" E 19°45'10.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Zbędowa Skała","Zbędowa Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,478.html","Wapień","14m","N 50°11'7.0074"" E 19°45'7.992""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Okiennik Będkowski","Okiennik Będkowski","https://wspinanie.pl/topo2/page,topo-skaly,skala,761.html","Wapień","14m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Goła","Goła","https://wspinanie.pl/topo2/page,topo-skaly,skala,794.html","Wapień","8m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Sułoszowa","Skała nad Potokiem","https://wspinanie.pl/topo2/page,topo-skaly,skala,77.html","Wapień","22m","N 50°15'23.13"" E 19°45'13.5396""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Sułoszowa","Poganowe Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,567.html","Wapień","12m","N 50°15'50.004"" E 19°44'31.9914""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Pochylec","Pochylec","https://wspinanie.pl/topo2/page,topo-skaly,skala,568.html","Wapień","25m","N 50°13'36.0114"" E 19°49'50.0154""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Skała w Januszowicach","Skała w Januszowicach","https://wspinanie.pl/topo2/page,topo-skaly,skala,569.html","Wapień","12m","N 50°8'51"" E 19°53'36.9954""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Skała Zachwytu","Skała Zachwytu","https://wspinanie.pl/topo2/page,topo-skaly,skala,706.html","Wapień","15m","N 50°15'4.212"" E 19°48'44.208""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Prądnika","Duży Pochylec","Duży Pochylec","https://wspinanie.pl/topo2/page,topo-skaly,skala,832.html","Wapień","25m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Wschodni Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,68.html","Wapień","15m","N 50°11'56.76"" E 19°43'48.414""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Połać Skwira","https://wspinanie.pl/topo2/page,topo-skaly,skala,69.html","Wapień","10m","N 50°12'15.9834"" E 19°43'41.9874""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Dziewczynka","https://wspinanie.pl/topo2/page,topo-skaly,skala,70.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Ostatnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,75.html","Wapień","18m","N 50°12'21.996"" E 19°43'32.9874""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Soczewka","https://wspinanie.pl/topo2/page,topo-skaly,skala,84.html","Wapień","12m","N 50°12'15.9834"" E 19°43'41.9874""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Filarek Bularza","https://wspinanie.pl/topo2/page,topo-skaly,skala,90.html","Wapień","18m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Płytka Benduskiego","https://wspinanie.pl/topo2/page,topo-skaly,skala,91.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Ogrodzieniec","https://wspinanie.pl/topo2/page,topo-skaly,skala,110.html","Wapień","23m","N 50°12'20.9874"" E 19°43'37.9914""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Przełaz","https://wspinanie.pl/topo2/page,topo-skaly,skala,546.html","Wapień","16m","N 50°12'15.9834"" E 19°43'41.9874""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Eternit","https://wspinanie.pl/topo2/page,topo-skaly,skala,547.html","Wapień","14m","N 50°12'15.9834"" E 19°43'41.9874""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Słoneczne Skały","Piktogramy","https://wspinanie.pl/topo2/page,topo-skaly,skala,548.html","Wapień","18m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Witkowy Filar","https://wspinanie.pl/topo2/page,topo-skaly,skala,33.html","Wapień","12m","N 50°12'3.0882"" E 19°43'33.582""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Bukowy Filar","https://wspinanie.pl/topo2/page,topo-skaly,skala,34.html","Wapień","20m","N 50°12'2.5698"" E 19°43'30.5286""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Sokolik","https://wspinanie.pl/topo2/page,topo-skaly,skala,43.html","Wapień","16m","N 50°12'2.4228"" E 19°43'29.7186""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Ptasia Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,44.html","Wapień","18m","N 50°12'1.926"" E 19°43'29.679""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Ruda","https://wspinanie.pl/topo2/page,topo-skaly,skala,46.html","Wapień","10m","N 50°12'2.1492"" E 19°43'30.2232""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Wielka Witkowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,71.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Witkowe Skały","Muminek","https://wspinanie.pl/topo2/page,topo-skaly,skala,79.html","Wapień","10m","N 50°12'1.8282"" E 19°43'30.8094""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Brodło","Brodło","https://wspinanie.pl/topo2/page,topo-skaly,skala,49.html","Wapień","25m","N 50°10'37.9914"" E 19°43'0.012""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Torba","https://wspinanie.pl/topo2/page,topo-skaly,skala,535.html","Wapień","10m","N 50°11'20.004"" E 19°42'42.012""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Pręgierz","https://wspinanie.pl/topo2/page,topo-skaly,skala,536.html","Wapień","10m","N 50°11'20.004"" E 19°42'42.012""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta","https://wspinanie.pl/topo2/page,topo-skaly,skala,537.html","Wapień","14m","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Kozłowe Skały","Kręta Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,538.html","Wapień","18m","N 50°11'20.004"" E 19°42'42.012""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Baraszki","https://wspinanie.pl/topo2/page,topo-skaly,skala,539.html","Wapień","12m","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Skała Krzyżowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,540.html","Wapień","18m","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Chochoły","https://wspinanie.pl/topo2/page,topo-skaly,skala,541.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Graficzna Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,542.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Omszała ","https://wspinanie.pl/topo2/page,topo-skaly,skala,543.html","Wapień","12m","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu"
